|dates|Fisher_Texas_UnitedStates.JHU_ConfirmedCases.data|Fisher_Texas_UnitedStates.JHU_ConfirmedCases.missing|Fisher_Texas_UnitedStates.NYT_ConfirmedCases.data|Fisher_Texas_UnitedStates.NYT_ConfirmedCases.missing|Fisher_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Fisher_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Fisher_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Fisher_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-10|289.0|0|289.0|0|13.0|0|0.0|100
0|2021-02-11|290.0|0|290.0|0|13.0|0|0.0|100
0|2021-02-12|290.0|0|290.0|0|13.0|0|0.0|100
0|2021-02-13|290.0|0|290.0|0|13.0|0|0.0|100
0|2021-02-14|290.0|0|290.0|0|13.0|0|0.0|100
0|2021-02-15|290.0|0|290.0|0|13.0|0|0.0|100
0|2021-02-16|290.0|0|290.0|0|13.0|0|0.0|100
0|2021-02-17|290.0|0|290.0|0|13.0|0|0.0|100
0|2021-02-18|290.0|0|290.0|0|13.0|0|0.0|100
0|2021-02-19|290.0|0|290.0|0|13.0|0|0.0|100
0|2021-02-20|290.0|0|290.0|0|13.0|0|0.0|100
0|2021-02-21|290.0|0|290.0|0|13.0|0|0.0|100
0|2021-02-22|290.0|0|290.0|0|13.0|0|0.0|100
0|2021-02-23|290.0|0|290.0|0|13.0|0|0.0|100
0|2021-02-24|290.0|0|290.0|0|13.0|0|0.0|100
0|2021-02-25|290.0|0|290.0|0|13.0|0|0.0|100
0|2021-02-26|290.0|0|290.0|0|13.0|0|0.0|100
0|2021-02-27|290.0|0|290.0|0|13.0|0|0.0|100
0|2021-02-28|290.0|0|290.0|0|13.0|0|0.0|100
0|2021-03-01|290.0|0|290.0|0|13.0|0|0.0|100
0|2021-03-02|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-03|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-04|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-05|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-06|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-07|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-08|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-09|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-10|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-11|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-12|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-13|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-14|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-15|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-16|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-17|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-18|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-19|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-20|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-21|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-22|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-23|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-24|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-25|290.0|0|290.0|0|14.0|0|0.0|100
0|2021-03-26|291.0|0|291.0|0|14.0|0|0.0|100
0|2021-03-27|291.0|0|291.0|0|14.0|0|0.0|100
0|2021-03-28|291.0|0|291.0|0|14.0|0|0.0|100
0|2021-03-29|291.0|0|291.0|0|14.0|0|0.0|100
0|2021-03-30|291.0|0|291.0|0|14.0|0|0.0|100
0|2021-03-31|291.0|0|292.0|0|14.0|0|0.0|100
0|2021-04-01|291.0|0|292.0|0|14.0|0|0.0|100
0|2021-04-02|291.0|0|292.0|0|14.0|0|0.0|100
0|2021-04-03|292.0|0|292.0|0|14.0|0|0.0|100
0|2021-04-04|292.0|0|292.0|0|14.0|0|0.0|100
0|2021-04-05|292.0|0|292.0|0|14.0|0|0.0|100
0|2021-04-06|292.0|0|292.0|0|14.0|0|0.0|100
0|2021-04-07|293.0|0|293.0|0|14.0|0|0.0|100
0|2021-04-08|293.0|0|293.0|0|14.0|0|0.0|100
0|2021-04-09|293.0|0|293.0|0|14.0|0|0.0|100
0|2021-04-10|293.0|0|293.0|0|14.0|0|0.0|100
0|2021-04-11|293.0|0|293.0|0|14.0|0|0.0|100
0|2021-04-12|293.0|0|293.0|0|14.0|0|0.0|100
0|2021-04-13|293.0|0|293.0|0|14.0|0|0.0|100
0|2021-04-14|293.0|0|293.0|0|14.0|0|0.0|100
0|2021-04-15|293.0|0|293.0|0|14.0|0|0.0|100
0|2021-04-16|293.0|0|293.0|0|14.0|0|0.0|100
0|2021-04-17|293.0|0|293.0|0|14.0|0|0.0|100
0|2021-04-18|293.0|0|293.0|0|14.0|0|0.0|100
0|2021-04-19|293.0|0|293.0|0|14.0|0|0.0|100
0|2021-04-20|290.0|0|292.0|0|14.0|0|0.0|100
0|2021-04-21|298.0|0|298.0|0|14.0|0|0.0|100
0|2021-04-22|298.0|0|298.0|0|14.0|0|0.0|100
0|2021-04-23|298.0|0|298.0|0|14.0|0|0.0|100
0|2021-04-24|298.0|0|298.0|0|14.0|0|0.0|100
0|2021-04-25|298.0|0|298.0|0|14.0|0|0.0|100
0|2021-04-26|298.0|0|298.0|0|14.0|0|0.0|100
0|2021-04-27|298.0|0|298.0|0|14.0|0|0.0|100
0|2021-04-28|298.0|0|298.0|0|14.0|0|0.0|100
0|2021-04-29|298.0|0|298.0|0|14.0|0|0.0|100
0|2021-04-30|298.0|0|298.0|0|14.0|0|0.0|100
0|2021-05-01|298.0|0|298.0|0|14.0|0|0.0|100
0|2021-05-02|298.0|0|298.0|0|14.0|0|0.0|100
0|2021-05-03|298.0|0|298.0|0|14.0|0|0.0|100
0|2021-05-04|299.0|0|299.0|0|14.0|0|0.0|100
0|2021-05-05|299.0|0|299.0|0|14.0|0|0.0|100
0|2021-05-06|299.0|0|299.0|0|14.0|0|0.0|100
0|2021-05-07|299.0|0|299.0|0|14.0|0|0.0|100
0|2021-05-08|299.0|0|299.0|0|14.0|0|0.0|100
0|2021-05-09|299.0|0|299.0|0|14.0|0|0.0|100
0|2021-05-10|299.0|0|299.0|0|14.0|0|0.0|100
0|2021-05-11|300.0|0|300.0|0|14.0|0|0.0|100
0|2021-05-12|300.0|0|300.0|0|14.0|0|0.0|100
0|2021-05-13|300.0|0|300.0|0|14.0|0|0.0|100
0|2021-05-14|300.0|0|300.0|0|14.0|0|0.0|100
0|2021-05-15|300.0|0|300.0|0|14.0|0|0.0|100
0|2021-05-16|300.0|0|300.0|0|14.0|0|0.0|100
0|2021-05-17|300.0|0|300.0|0|14.0|0|0.0|100
0|2021-05-18|300.0|0|300.0|0|14.0|0|0.0|100
0|2021-05-19|300.0|0|300.0|0|14.0|0|0.0|100
0|2021-05-20|303.0|0|303.0|0|14.0|0|0.0|100
0|2021-05-21|303.0|0|303.0|0|14.0|0|0.0|100
0|2021-05-22|303.0|0|303.0|0|14.0|0|0.0|100
0|2021-05-23|303.0|0|303.0|0|14.0|0|0.0|100
0|2021-05-24|303.0|0|303.0|0|14.0|0|0.0|100
0|2021-05-25|303.0|0|303.0|0|14.0|0|0.0|100
0|2021-05-26|304.0|0|304.0|0|14.0|0|0.0|100
0|2021-05-27|304.0|0|304.0|0|14.0|0|0.0|100
0|2021-05-28|304.0|0|304.0|0|14.0|0|0.0|100
0|2021-05-29|304.0|0|304.0|0|14.0|0|0.0|100
0|2021-05-30|304.0|0|304.0|0|14.0|0|0.0|100
0|2021-05-31|304.0|0|304.0|0|14.0|0|0.0|100
0|2021-06-01|304.0|0|304.0|0|14.0|0|0.0|100
0|2021-06-02|305.0|0|305.0|0|14.0|0|0.0|100
0|2021-06-03|305.0|0|305.0|0|14.0|0|0.0|100
0|2021-06-04|305.0|0|305.0|0|14.0|0|0.0|100
0|2021-06-05|305.0|0|305.0|0|14.0|0|0.0|100
0|2021-06-06|305.0|0|305.0|0|14.0|0|0.0|100
0|2021-06-07|305.0|0|305.0|0|14.0|0|0.0|100
0|2021-06-08|305.0|0|305.0|0|14.0|0|0.0|100
0|2021-06-09|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-06-10|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-06-11|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-06-12|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-06-13|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-06-14|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-06-15|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-06-16|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-06-17|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-06-18|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-06-19|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-06-20|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-06-21|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-06-22|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-06-23|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-06-24|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-06-25|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-06-26|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-06-27|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-06-28|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-06-29|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-06-30|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-07-01|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-07-02|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-07-03|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-07-04|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-07-05|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-07-06|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-07-07|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-07-08|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-07-09|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-07-10|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-07-11|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-07-12|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-07-13|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-07-14|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-07-15|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-07-16|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-07-17|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-07-18|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-07-19|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-07-20|306.0|0|306.0|0|14.0|0|0.0|100
0|2021-07-21|307.0|0|307.0|0|14.0|0|0.0|100
0|2021-07-22|307.0|0|307.0|0|14.0|0|0.0|100
0|2021-07-23|310.0|0|310.0|0|14.0|0|0.0|100
0|2021-07-24|310.0|0|310.0|0|14.0|0|0.0|100
0|2021-07-25|310.0|0|310.0|0|14.0|0|0.0|100
0|2021-07-26|310.0|0|310.0|0|14.0|0|0.0|100
0|2021-07-27|309.0|0|309.0|0|14.0|0|0.0|100
0|2021-07-28|311.0|0|311.0|0|14.0|0|0.0|100
0|2021-07-29|314.0|0|314.0|0|14.0|0|0.0|100
0|2021-07-30|314.0|0|314.0|0|14.0|0|0.0|100
0|2021-07-31|314.0|0|314.0|0|14.0|0|0.0|100
0|2021-08-01|314.0|0|314.0|0|14.0|0|0.0|100
0|2021-08-02|314.0|0|314.0|0|14.0|0|0.0|100
0|2021-08-03|314.0|0|314.0|0|14.0|0|0.0|100
0|2021-08-04|314.0|0|314.0|0|14.0|0|0.0|100
0|2021-08-05|323.0|0|323.0|0|14.0|0|0.0|100
0|2021-08-06|323.0|0|323.0|0|14.0|0|0.0|100
0|2021-08-07|323.0|0|323.0|0|14.0|0|0.0|100
0|2021-08-08|323.0|0|323.0|0|14.0|0|0.0|100
0|2021-08-09|323.0|0|323.0|0|14.0|0|0.0|100
0|2021-08-10|331.0|0|331.0|0|14.0|0|0.0|100
0|2021-08-11|331.0|0|331.0|0|14.0|0|0.0|100
0|2021-08-12|336.0|0|336.0|0|14.0|0|0.0|100
0|2021-08-13|337.0|0|337.0|0|14.0|0|0.0|100
0|2021-08-14|337.0|0|337.0|0|14.0|0|0.0|100
0|2021-08-15|337.0|0|337.0|0|14.0|0|0.0|100
0|2021-08-16|337.0|0|337.0|0|14.0|0|0.0|100
0|2021-08-17|344.0|0|344.0|0|14.0|0|0.0|100
0|2021-08-18|348.0|0|348.0|0|14.0|0|0.0|100
0|2021-08-19|348.0|0|348.0|0|14.0|0|0.0|100
0|2021-08-20|348.0|0|348.0|0|14.0|0|0.0|100
0|2021-08-21|348.0|0|348.0|0|14.0|0|0.0|100
0|2021-08-22|348.0|0|348.0|0|14.0|0|0.0|100
0|2021-08-23|348.0|0|348.0|0|14.0|0|0.0|100
0|2021-08-24|348.0|0|348.0|0|14.0|0|0.0|100
0|2021-08-25|358.0|0|358.0|0|14.0|0|0.0|100
0|2021-08-26|360.0|0|360.0|0|14.0|0|0.0|100
0|2021-08-27|360.0|0|360.0|0|14.0|0|0.0|100
0|2021-08-28|364.0|0|364.0|0|14.0|0|0.0|100
0|2021-08-29|364.0|0|364.0|0|14.0|0|0.0|100
0|2021-08-30|364.0|0|364.0|0|14.0|0|0.0|100
0|2021-08-31|364.0|0|364.0|0|14.0|0|0.0|100
0|2021-09-01|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-02|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-03|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-04|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-05|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-06|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-07|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-08|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-09|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-10|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-11|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-12|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-13|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-14|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-15|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-16|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-17|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-18|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-19|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-20|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-21|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-22|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-23|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-24|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-25|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-26|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-27|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-28|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-29|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-09-30|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-10-01|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-10-02|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-10-03|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-10-04|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-10-05|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-10-06|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-10-07|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-10-08|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-10-09|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-10-10|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-10-11|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-10-12|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-10-13|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-10-14|364.0|0|0.0|100|14.0|0|0.0|100
0|2021-10-15|364.0|0|0.0|100|14.0|0|0.0|100
