|dates|Tippah_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Tippah_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Tippah_Mississippi_UnitedStates.NYT_ConfirmedCases.data|Tippah_Mississippi_UnitedStates.NYT_ConfirmedCases.missing|Tippah_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Tippah_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Tippah_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Tippah_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-05|2645.0|0|2645.0|0|55.0|0|0.0|100
0|2021-02-06|2651.0|0|2651.0|0|58.0|0|0.0|100
0|2021-02-07|2661.0|0|2661.0|0|58.0|0|0.0|100
0|2021-02-08|2665.0|0|2665.0|0|58.0|0|0.0|100
0|2021-02-09|2670.0|0|2670.0|0|61.0|0|0.0|100
0|2021-02-10|2672.0|0|2672.0|0|63.0|0|0.0|100
0|2021-02-11|2680.0|0|2680.0|0|63.0|0|0.0|100
0|2021-02-12|2697.0|0|2697.0|0|64.0|0|0.0|100
0|2021-02-13|2698.0|0|2698.0|0|64.0|0|0.0|100
0|2021-02-14|2701.0|0|2701.0|0|64.0|0|0.0|100
0|2021-02-15|2713.0|0|2713.0|0|64.0|0|0.0|100
0|2021-02-16|2731.0|0|2731.0|0|64.0|0|0.0|100
0|2021-02-17|2738.0|0|2738.0|0|64.0|0|0.0|100
0|2021-02-18|2739.0|0|2739.0|0|64.0|0|0.0|100
0|2021-02-19|2739.0|0|2739.0|0|64.0|0|0.0|100
0|2021-02-20|2740.0|0|2740.0|0|64.0|0|0.0|100
0|2021-02-21|2740.0|0|2743.0|0|64.0|0|0.0|100
0|2021-02-22|2747.0|0|2747.0|0|64.0|0|0.0|100
0|2021-02-23|2752.0|0|2752.0|0|65.0|0|0.0|100
0|2021-02-24|2752.0|0|2754.0|0|65.0|0|0.0|100
0|2021-02-25|2756.0|0|2756.0|0|65.0|0|0.0|100
0|2021-02-26|2756.0|0|2761.0|0|65.0|0|0.0|100
0|2021-02-27|2756.0|0|2767.0|0|65.0|0|0.0|100
0|2021-02-28|2756.0|0|2785.0|0|65.0|0|0.0|100
0|2021-03-01|2787.0|0|2787.0|0|65.0|0|0.0|100
0|2021-03-02|2789.0|0|2789.0|0|65.0|0|0.0|100
0|2021-03-03|2792.0|0|2792.0|0|65.0|0|0.0|100
0|2021-03-04|2792.0|0|2795.0|0|65.0|0|0.0|100
0|2021-03-05|2800.0|0|2800.0|0|65.0|0|0.0|100
0|2021-03-06|2800.0|0|2800.0|0|65.0|0|0.0|100
0|2021-03-07|2800.0|0|2802.0|0|65.0|0|0.0|100
0|2021-03-08|2802.0|0|2802.0|0|65.0|0|0.0|100
0|2021-03-09|2802.0|0|2805.0|0|65.0|0|0.0|100
0|2021-03-10|2802.0|0|2810.0|0|65.0|0|0.0|100
0|2021-03-11|2802.0|0|2811.0|0|65.0|0|0.0|100
0|2021-03-12|2802.0|0|2816.0|0|65.0|0|0.0|100
0|2021-03-13|2802.0|0|2819.0|0|65.0|0|0.0|100
0|2021-03-14|2802.0|0|2819.0|0|65.0|0|0.0|100
0|2021-03-15|2802.0|0|2819.0|0|65.0|0|0.0|100
0|2021-03-16|2802.0|0|2820.0|0|65.0|0|0.0|100
0|2021-03-17|2802.0|0|2820.0|0|65.0|0|0.0|100
0|2021-03-18|2802.0|0|2823.0|0|65.0|0|0.0|100
0|2021-03-19|2802.0|0|2823.0|0|65.0|0|0.0|100
0|2021-03-20|2802.0|0|2824.0|0|65.0|0|0.0|100
0|2021-03-21|2824.0|0|2824.0|0|68.0|0|0.0|100
0|2021-03-22|2824.0|0|2824.0|0|68.0|0|0.0|100
0|2021-03-23|2824.0|0|2824.0|0|68.0|0|0.0|100
0|2021-03-24|2824.0|0|2824.0|0|68.0|0|0.0|100
0|2021-03-25|2824.0|0|2824.0|0|68.0|0|0.0|100
0|2021-03-26|2824.0|0|2824.0|0|68.0|0|0.0|100
0|2021-03-27|2824.0|0|2824.0|0|68.0|0|0.0|100
0|2021-03-28|2825.0|0|2825.0|0|68.0|0|0.0|100
0|2021-03-29|2825.0|0|2826.0|0|68.0|0|0.0|100
0|2021-03-30|2827.0|0|2827.0|0|68.0|0|0.0|100
0|2021-03-31|2827.0|0|2830.0|0|68.0|0|0.0|100
0|2021-04-01|2827.0|0|2835.0|0|68.0|0|0.0|100
0|2021-04-02|2836.0|0|2836.0|0|68.0|0|0.0|100
0|2021-04-03|2836.0|0|2836.0|0|68.0|0|0.0|100
0|2021-04-04|2837.0|0|2837.0|0|68.0|0|0.0|100
0|2021-04-05|2837.0|0|2837.0|0|68.0|0|0.0|100
0|2021-04-06|2837.0|0|2838.0|0|68.0|0|0.0|100
0|2021-04-07|2842.0|0|2842.0|0|68.0|0|0.0|100
0|2021-04-08|2844.0|0|2844.0|0|68.0|0|0.0|100
0|2021-04-09|2845.0|0|2845.0|0|68.0|0|0.0|100
0|2021-04-10|2846.0|0|2846.0|0|68.0|0|0.0|100
0|2021-04-11|2846.0|0|2846.0|0|68.0|0|0.0|100
0|2021-04-12|2848.0|0|2848.0|0|68.0|0|0.0|100
0|2021-04-13|2848.0|0|2848.0|0|68.0|0|0.0|100
0|2021-04-14|2850.0|0|2850.0|0|68.0|0|0.0|100
0|2021-04-15|2851.0|0|2851.0|0|68.0|0|0.0|100
0|2021-04-16|2851.0|0|2851.0|0|68.0|0|0.0|100
0|2021-04-17|2851.0|0|2852.0|0|68.0|0|0.0|100
0|2021-04-18|2852.0|0|2852.0|0|68.0|0|0.0|100
0|2021-04-19|2853.0|0|2853.0|0|68.0|0|0.0|100
0|2021-04-20|2853.0|0|2856.0|0|68.0|0|0.0|100
0|2021-04-21|2856.0|0|2856.0|0|68.0|0|0.0|100
0|2021-04-22|2858.0|0|2858.0|0|68.0|0|0.0|100
0|2021-04-23|2860.0|0|2860.0|0|68.0|0|0.0|100
0|2021-04-24|2860.0|0|2860.0|0|68.0|0|0.0|100
0|2021-04-25|2860.0|0|2860.0|0|68.0|0|0.0|100
0|2021-04-26|2864.0|0|2864.0|0|68.0|0|0.0|100
0|2021-04-27|2864.0|0|2864.0|0|68.0|0|0.0|100
0|2021-04-28|2867.0|0|2867.0|0|68.0|0|0.0|100
0|2021-04-29|2868.0|0|2868.0|0|68.0|0|0.0|100
0|2021-04-30|2868.0|0|2868.0|0|68.0|0|0.0|100
0|2021-05-01|2868.0|0|2868.0|0|68.0|0|0.0|100
0|2021-05-02|2868.0|0|2868.0|0|68.0|0|0.0|100
0|2021-05-03|2871.0|0|2871.0|0|68.0|0|0.0|100
0|2021-05-04|2872.0|0|2872.0|0|68.0|0|0.0|100
0|2021-05-05|2874.0|0|2874.0|0|68.0|0|0.0|100
0|2021-05-06|2876.0|0|2876.0|0|68.0|0|0.0|100
0|2021-05-07|2877.0|0|2877.0|0|68.0|0|0.0|100
0|2021-05-08|2877.0|0|2877.0|0|68.0|0|0.0|100
0|2021-05-09|2877.0|0|2877.0|0|68.0|0|0.0|100
0|2021-05-10|2879.0|0|2879.0|0|68.0|0|0.0|100
0|2021-05-11|2881.0|0|2881.0|0|68.0|0|0.0|100
0|2021-05-12|2881.0|0|2881.0|0|68.0|0|0.0|100
0|2021-05-13|2887.0|0|2887.0|0|68.0|0|0.0|100
0|2021-05-14|2887.0|0|2887.0|0|68.0|0|0.0|100
0|2021-05-15|2887.0|0|2887.0|0|68.0|0|0.0|100
0|2021-05-16|2887.0|0|2887.0|0|68.0|0|0.0|100
0|2021-05-17|2890.0|0|2890.0|0|68.0|0|0.0|100
0|2021-05-18|2892.0|0|2892.0|0|68.0|0|0.0|100
0|2021-05-19|2892.0|0|2892.0|0|68.0|0|0.0|100
0|2021-05-20|2896.0|0|2896.0|0|68.0|0|0.0|100
0|2021-05-21|2897.0|0|2897.0|0|68.0|0|0.0|100
0|2021-05-22|2897.0|0|2897.0|0|68.0|0|0.0|100
0|2021-05-23|2897.0|0|2897.0|0|68.0|0|0.0|100
0|2021-05-24|2898.0|0|2898.0|0|68.0|0|0.0|100
0|2021-05-25|2900.0|0|2900.0|0|68.0|0|0.0|100
0|2021-05-26|2900.0|0|2900.0|0|68.0|0|0.0|100
0|2021-05-27|2901.0|0|2901.0|0|68.0|0|0.0|100
0|2021-05-28|2901.0|0|2901.0|0|68.0|0|0.0|100
0|2021-05-29|2901.0|0|2901.0|0|68.0|0|0.0|100
0|2021-05-30|2901.0|0|2901.0|0|68.0|0|0.0|100
0|2021-05-31|2902.0|0|2902.0|0|68.0|0|0.0|100
0|2021-06-01|2902.0|0|2902.0|0|68.0|0|0.0|100
0|2021-06-02|2903.0|0|2903.0|0|68.0|0|0.0|100
0|2021-06-03|2905.0|0|2905.0|0|68.0|0|0.0|100
0|2021-06-04|2907.0|0|2907.0|0|68.0|0|0.0|100
0|2021-06-05|2907.0|0|2907.0|0|68.0|0|0.0|100
0|2021-06-06|2907.0|0|2907.0|0|68.0|0|0.0|100
0|2021-06-07|2908.0|0|2908.0|0|68.0|0|0.0|100
0|2021-06-08|2908.0|0|2908.0|0|68.0|0|0.0|100
0|2021-06-09|2908.0|0|2908.0|0|68.0|0|0.0|100
0|2021-06-10|2910.0|0|2910.0|0|68.0|0|0.0|100
0|2021-06-11|2911.0|0|2911.0|0|68.0|0|0.0|100
0|2021-06-12|2911.0|0|2911.0|0|68.0|0|0.0|100
0|2021-06-13|2911.0|0|2911.0|0|68.0|0|0.0|100
0|2021-06-14|2915.0|0|2915.0|0|68.0|0|0.0|100
0|2021-06-15|2917.0|0|2917.0|0|68.0|0|0.0|100
0|2021-06-16|2917.0|0|2918.0|0|68.0|0|0.0|100
0|2021-06-17|2919.0|0|2919.0|0|68.0|0|0.0|100
0|2021-06-18|2919.0|0|2919.0|0|68.0|0|0.0|100
0|2021-06-19|2919.0|0|2919.0|0|68.0|0|0.0|100
0|2021-06-20|2919.0|0|2919.0|0|68.0|0|0.0|100
0|2021-06-21|2922.0|0|2922.0|0|68.0|0|0.0|100
0|2021-06-22|2922.0|0|2922.0|0|68.0|0|0.0|100
0|2021-06-23|2924.0|0|2924.0|0|68.0|0|0.0|100
0|2021-06-24|2927.0|0|2927.0|0|68.0|0|0.0|100
0|2021-06-25|2928.0|0|2928.0|0|68.0|0|0.0|100
0|2021-06-26|2928.0|0|2928.0|0|68.0|0|0.0|100
0|2021-06-27|2928.0|0|2928.0|0|68.0|0|0.0|100
0|2021-06-28|2930.0|0|2930.0|0|68.0|0|0.0|100
0|2021-06-29|2932.0|0|2932.0|0|68.0|0|0.0|100
0|2021-06-30|2933.0|0|2933.0|0|68.0|0|0.0|100
0|2021-07-01|2933.0|0|2933.0|0|68.0|0|0.0|100
0|2021-07-02|2934.0|0|2934.0|0|68.0|0|0.0|100
0|2021-07-03|2934.0|0|2934.0|0|68.0|0|0.0|100
0|2021-07-04|2934.0|0|2934.0|0|68.0|0|0.0|100
0|2021-07-05|2934.0|0|2934.0|0|68.0|0|0.0|100
0|2021-07-06|2937.0|0|2937.0|0|68.0|0|0.0|100
0|2021-07-07|2939.0|0|2939.0|0|68.0|0|0.0|100
0|2021-07-08|2940.0|0|2940.0|0|68.0|0|0.0|100
0|2021-07-09|2940.0|0|2940.0|0|68.0|0|0.0|100
0|2021-07-10|2940.0|0|2940.0|0|68.0|0|0.0|100
0|2021-07-11|2940.0|0|2940.0|0|68.0|0|0.0|100
0|2021-07-12|2946.0|0|2946.0|0|68.0|0|0.0|100
0|2021-07-13|2947.0|0|2947.0|0|68.0|0|0.0|100
0|2021-07-14|2950.0|0|2950.0|0|68.0|0|0.0|100
0|2021-07-15|2953.0|0|2953.0|0|68.0|0|0.0|100
0|2021-07-16|2956.0|0|2956.0|0|68.0|0|0.0|100
0|2021-07-17|2956.0|0|2956.0|0|68.0|0|0.0|100
0|2021-07-18|2956.0|0|2956.0|0|68.0|0|0.0|100
0|2021-07-19|2971.0|0|2971.0|0|68.0|0|0.0|100
0|2021-07-20|2974.0|0|2974.0|0|68.0|0|0.0|100
0|2021-07-21|2982.0|0|2982.0|0|68.0|0|0.0|100
0|2021-07-22|2983.0|0|2983.0|0|68.0|0|0.0|100
0|2021-07-23|2988.0|0|2988.0|0|68.0|0|0.0|100
0|2021-07-24|2988.0|0|2988.0|0|68.0|0|0.0|100
0|2021-07-25|2988.0|0|2988.0|0|68.0|0|0.0|100
0|2021-07-26|3004.0|0|3004.0|0|68.0|0|0.0|100
0|2021-07-27|3005.0|0|3005.0|0|68.0|0|0.0|100
0|2021-07-28|3027.0|0|3027.0|0|68.0|0|0.0|100
0|2021-07-29|3047.0|0|3047.0|0|68.0|0|0.0|100
0|2021-07-30|3065.0|0|3065.0|0|68.0|0|0.0|100
0|2021-07-31|3065.0|0|3065.0|0|68.0|0|0.0|100
0|2021-08-01|3065.0|0|3065.0|0|68.0|0|0.0|100
0|2021-08-02|3125.0|0|3125.0|0|68.0|0|0.0|100
0|2021-08-03|3128.0|0|3128.0|0|69.0|0|0.0|100
0|2021-08-04|3165.0|0|3165.0|0|69.0|0|0.0|100
0|2021-08-05|3210.0|0|3210.0|0|69.0|0|0.0|100
0|2021-08-06|3228.0|0|3228.0|0|69.0|0|0.0|100
0|2021-08-07|3228.0|0|3228.0|0|69.0|0|0.0|100
0|2021-08-08|3228.0|0|3228.0|0|69.0|0|0.0|100
0|2021-08-09|3288.0|0|3288.0|0|70.0|0|0.0|100
0|2021-08-10|3327.0|0|3327.0|0|71.0|0|0.0|100
0|2021-08-11|3370.0|0|3370.0|0|71.0|0|0.0|100
0|2021-08-12|3404.0|0|3404.0|0|71.0|0|0.0|100
0|2021-08-13|3484.0|0|3484.0|0|71.0|0|0.0|100
0|2021-08-14|3484.0|0|3484.0|0|71.0|0|0.0|100
0|2021-08-15|3484.0|0|3484.0|0|71.0|0|0.0|100
0|2021-08-16|3553.0|0|3553.0|0|71.0|0|0.0|100
0|2021-08-17|3587.0|0|3587.0|0|74.0|0|0.0|100
0|2021-08-18|3605.0|0|3605.0|0|74.0|0|0.0|100
0|2021-08-19|3634.0|0|3634.0|0|74.0|0|0.0|100
0|2021-08-20|3713.0|0|3713.0|0|74.0|0|0.0|100
0|2021-08-21|3713.0|0|3713.0|0|74.0|0|0.0|100
0|2021-08-22|3713.0|0|3713.0|0|74.0|0|0.0|100
0|2021-08-23|3780.0|0|3780.0|0|74.0|0|0.0|100
0|2021-08-24|3831.0|0|3831.0|0|75.0|0|0.0|100
0|2021-08-25|3852.0|0|3852.0|0|75.0|0|0.0|100
0|2021-08-26|3871.0|0|3871.0|0|75.0|0|0.0|100
0|2021-08-27|3885.0|0|3885.0|0|75.0|0|0.0|100
0|2021-08-28|3885.0|0|3885.0|0|75.0|0|0.0|100
0|2021-08-29|3885.0|0|3885.0|0|75.0|0|0.0|100
0|2021-08-30|3964.0|0|3964.0|0|75.0|0|0.0|100
0|2021-08-31|3976.0|0|3976.0|0|75.0|0|0.0|100
0|2021-09-01|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-02|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-03|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-04|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-05|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-06|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-07|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-08|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-09|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-10|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-11|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-12|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-13|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-14|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-15|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-16|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-17|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-18|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-19|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-20|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-21|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-22|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-23|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-24|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-25|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-26|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-27|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-28|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-29|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-09-30|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-10-01|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-10-02|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-10-03|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-10-04|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-10-05|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-10-06|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-10-07|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-10-08|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-10-09|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-10-10|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-10-11|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-10-12|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-10-13|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-10-14|3976.0|0|0.0|100|75.0|0|0.0|100
0|2021-10-15|3976.0|0|0.0|100|75.0|0|0.0|100
