|dates|Hamilton_NewYork_UnitedStates.JHU_ConfirmedCases.data|Hamilton_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Hamilton_NewYork_UnitedStates.NYT_ConfirmedCases.data|Hamilton_NewYork_UnitedStates.NYT_ConfirmedCases.missing|Hamilton_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Hamilton_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Hamilton_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Hamilton_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-11|261.0|0|261.0|0|1.0|0|0.0|100
0|2021-02-12|264.0|0|264.0|0|1.0|0|0.0|100
0|2021-02-13|269.0|0|269.0|0|2.0|0|0.0|100
0|2021-02-14|269.0|0|269.0|0|2.0|0|0.0|100
0|2021-02-15|270.0|0|270.0|0|2.0|0|0.0|100
0|2021-02-16|271.0|0|271.0|0|2.0|0|0.0|100
0|2021-02-17|273.0|0|273.0|0|2.0|0|0.0|100
0|2021-02-18|275.0|0|275.0|0|2.0|0|0.0|100
0|2021-02-19|275.0|0|275.0|0|2.0|0|0.0|100
0|2021-02-20|275.0|0|276.0|0|2.0|0|0.0|100
0|2021-02-21|275.0|0|276.0|0|2.0|0|0.0|100
0|2021-02-22|276.0|0|276.0|0|2.0|0|0.0|100
0|2021-02-23|277.0|0|277.0|0|2.0|0|0.0|100
0|2021-02-24|277.0|0|277.0|0|2.0|0|0.0|100
0|2021-02-25|279.0|0|279.0|0|2.0|0|0.0|100
0|2021-02-26|279.0|0|281.0|0|2.0|0|0.0|100
0|2021-02-27|282.0|0|282.0|0|2.0|0|0.0|100
0|2021-02-28|284.0|0|284.0|0|2.0|0|0.0|100
0|2021-03-01|284.0|0|284.0|0|2.0|0|0.0|100
0|2021-03-02|285.0|0|285.0|0|2.0|0|0.0|100
0|2021-03-03|285.0|0|285.0|0|2.0|0|0.0|100
0|2021-03-04|285.0|0|285.0|0|2.0|0|0.0|100
0|2021-03-05|285.0|0|285.0|0|2.0|0|0.0|100
0|2021-03-06|285.0|0|285.0|0|2.0|0|0.0|100
0|2021-03-07|286.0|0|286.0|0|2.0|0|0.0|100
0|2021-03-08|286.0|0|286.0|0|2.0|0|0.0|100
0|2021-03-09|286.0|0|286.0|0|2.0|0|0.0|100
0|2021-03-10|286.0|0|286.0|0|2.0|0|0.0|100
0|2021-03-11|287.0|0|287.0|0|2.0|0|0.0|100
0|2021-03-12|287.0|0|288.0|0|2.0|0|0.0|100
0|2021-03-13|288.0|0|288.0|0|2.0|0|0.0|100
0|2021-03-14|288.0|0|288.0|0|2.0|0|0.0|100
0|2021-03-15|288.0|0|290.0|0|2.0|0|0.0|100
0|2021-03-16|290.0|0|290.0|0|2.0|0|0.0|100
0|2021-03-17|290.0|0|290.0|0|2.0|0|0.0|100
0|2021-03-18|290.0|0|290.0|0|2.0|0|0.0|100
0|2021-03-19|290.0|0|290.0|0|2.0|0|0.0|100
0|2021-03-20|290.0|0|290.0|0|2.0|0|0.0|100
0|2021-03-21|290.0|0|290.0|0|2.0|0|0.0|100
0|2021-03-22|290.0|0|291.0|0|2.0|0|0.0|100
0|2021-03-23|290.0|0|291.0|0|2.0|0|0.0|100
0|2021-03-24|290.0|0|291.0|0|2.0|0|0.0|100
0|2021-03-25|292.0|0|292.0|0|2.0|0|0.0|100
0|2021-03-26|292.0|0|292.0|0|2.0|0|0.0|100
0|2021-03-27|292.0|0|292.0|0|2.0|0|0.0|100
0|2021-03-28|292.0|0|292.0|0|2.0|0|0.0|100
0|2021-03-29|293.0|0|293.0|0|2.0|0|0.0|100
0|2021-03-30|293.0|0|293.0|0|2.0|0|0.0|100
0|2021-03-31|293.0|0|294.0|0|2.0|0|0.0|100
0|2021-04-01|294.0|0|294.0|0|2.0|0|0.0|100
0|2021-04-02|294.0|0|294.0|0|2.0|0|0.0|100
0|2021-04-03|294.0|0|294.0|0|2.0|0|0.0|100
0|2021-04-04|294.0|0|294.0|0|2.0|0|0.0|100
0|2021-04-05|294.0|0|294.0|0|2.0|0|0.0|100
0|2021-04-06|294.0|0|294.0|0|2.0|0|0.0|100
0|2021-04-07|294.0|0|294.0|0|2.0|0|0.0|100
0|2021-04-08|294.0|0|294.0|0|2.0|0|0.0|100
0|2021-04-09|294.0|0|294.0|0|2.0|0|0.0|100
0|2021-04-10|296.0|0|296.0|0|2.0|0|0.0|100
0|2021-04-11|296.0|0|296.0|0|2.0|0|0.0|100
0|2021-04-12|296.0|0|296.0|0|2.0|0|0.0|100
0|2021-04-13|298.0|0|298.0|0|2.0|0|0.0|100
0|2021-04-14|300.0|0|300.0|0|2.0|0|0.0|100
0|2021-04-15|301.0|0|301.0|0|2.0|0|0.0|100
0|2021-04-16|301.0|0|301.0|0|2.0|0|0.0|100
0|2021-04-17|301.0|0|301.0|0|2.0|0|0.0|100
0|2021-04-18|301.0|0|301.0|0|2.0|0|0.0|100
0|2021-04-19|301.0|0|301.0|0|2.0|0|0.0|100
0|2021-04-20|301.0|0|301.0|0|2.0|0|0.0|100
0|2021-04-21|301.0|0|301.0|0|2.0|0|0.0|100
0|2021-04-22|301.0|0|301.0|0|2.0|0|0.0|100
0|2021-04-23|301.0|0|301.0|0|2.0|0|0.0|100
0|2021-04-24|302.0|0|302.0|0|2.0|0|0.0|100
0|2021-04-25|302.0|0|302.0|0|2.0|0|0.0|100
0|2021-04-26|303.0|0|303.0|0|2.0|0|0.0|100
0|2021-04-27|303.0|0|303.0|0|2.0|0|0.0|100
0|2021-04-28|303.0|0|303.0|0|2.0|0|0.0|100
0|2021-04-29|303.0|0|303.0|0|2.0|0|0.0|100
0|2021-04-30|303.0|0|303.0|0|2.0|0|0.0|100
0|2021-05-01|303.0|0|303.0|0|2.0|0|0.0|100
0|2021-05-02|303.0|0|303.0|0|2.0|0|0.0|100
0|2021-05-03|303.0|0|303.0|0|2.0|0|0.0|100
0|2021-05-04|303.0|0|303.0|0|2.0|0|0.0|100
0|2021-05-05|304.0|0|304.0|0|2.0|0|0.0|100
0|2021-05-06|304.0|0|304.0|0|2.0|0|0.0|100
0|2021-05-07|304.0|0|304.0|0|2.0|0|0.0|100
0|2021-05-08|304.0|0|304.0|0|2.0|0|0.0|100
0|2021-05-09|305.0|0|305.0|0|2.0|0|0.0|100
0|2021-05-10|305.0|0|305.0|0|2.0|0|0.0|100
0|2021-05-11|305.0|0|305.0|0|2.0|0|0.0|100
0|2021-05-12|305.0|0|305.0|0|2.0|0|0.0|100
0|2021-05-13|307.0|0|307.0|0|2.0|0|0.0|100
0|2021-05-14|307.0|0|307.0|0|2.0|0|0.0|100
0|2021-05-15|307.0|0|307.0|0|2.0|0|0.0|100
0|2021-05-16|307.0|0|307.0|0|2.0|0|0.0|100
0|2021-05-17|307.0|0|307.0|0|2.0|0|0.0|100
0|2021-05-18|310.0|0|310.0|0|2.0|0|0.0|100
0|2021-05-19|312.0|0|312.0|0|2.0|0|0.0|100
0|2021-05-20|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-05-21|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-05-22|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-05-23|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-05-24|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-05-25|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-05-26|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-05-27|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-05-28|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-05-29|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-05-30|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-05-31|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-01|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-02|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-03|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-04|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-05|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-06|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-07|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-08|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-09|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-10|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-11|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-12|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-13|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-14|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-15|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-16|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-17|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-18|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-19|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-20|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-21|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-22|313.0|0|313.0|0|2.0|0|0.0|100
0|2021-06-23|315.0|0|315.0|0|2.0|0|0.0|100
0|2021-06-24|315.0|0|315.0|0|2.0|0|0.0|100
0|2021-06-25|315.0|0|315.0|0|2.0|0|0.0|100
0|2021-06-26|315.0|0|315.0|0|2.0|0|0.0|100
0|2021-06-27|315.0|0|315.0|0|2.0|0|0.0|100
0|2021-06-28|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-06-29|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-06-30|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-01|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-02|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-03|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-04|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-05|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-06|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-07|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-08|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-09|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-10|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-11|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-12|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-13|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-14|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-15|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-16|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-17|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-18|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-19|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-20|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-21|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-22|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-23|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-24|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-25|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-26|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-27|316.0|0|316.0|0|2.0|0|0.0|100
0|2021-07-28|318.0|0|318.0|0|2.0|0|0.0|100
0|2021-07-29|318.0|0|318.0|0|2.0|0|0.0|100
0|2021-07-30|318.0|0|318.0|0|2.0|0|0.0|100
0|2021-07-31|318.0|0|318.0|0|2.0|0|0.0|100
0|2021-08-01|318.0|0|318.0|0|2.0|0|0.0|100
0|2021-08-02|318.0|0|318.0|0|2.0|0|0.0|100
0|2021-08-03|318.0|0|318.0|0|2.0|0|0.0|100
0|2021-08-04|319.0|0|319.0|0|2.0|0|0.0|100
0|2021-08-05|320.0|0|320.0|0|2.0|0|0.0|100
0|2021-08-06|325.0|0|325.0|0|2.0|0|0.0|100
0|2021-08-07|327.0|0|327.0|0|2.0|0|0.0|100
0|2021-08-08|327.0|0|327.0|0|2.0|0|0.0|100
0|2021-08-09|328.0|0|328.0|0|2.0|0|0.0|100
0|2021-08-10|331.0|0|331.0|0|2.0|0|0.0|100
0|2021-08-11|332.0|0|332.0|0|2.0|0|0.0|100
0|2021-08-12|332.0|0|332.0|0|2.0|0|0.0|100
0|2021-08-13|332.0|0|332.0|0|2.0|0|0.0|100
0|2021-08-14|335.0|0|335.0|0|2.0|0|0.0|100
0|2021-08-15|335.0|0|335.0|0|2.0|0|0.0|100
0|2021-08-16|335.0|0|335.0|0|2.0|0|0.0|100
0|2021-08-17|335.0|0|335.0|0|2.0|0|0.0|100
0|2021-08-18|338.0|0|338.0|0|2.0|0|0.0|100
0|2021-08-19|341.0|0|341.0|0|2.0|0|0.0|100
0|2021-08-20|343.0|0|343.0|0|2.0|0|0.0|100
0|2021-08-21|346.0|0|346.0|0|2.0|0|0.0|100
0|2021-08-22|350.0|0|350.0|0|2.0|0|0.0|100
0|2021-08-23|351.0|0|351.0|0|2.0|0|0.0|100
0|2021-08-24|354.0|0|354.0|0|2.0|0|0.0|100
0|2021-08-25|354.0|0|354.0|0|2.0|0|0.0|100
0|2021-08-26|354.0|0|354.0|0|2.0|0|0.0|100
0|2021-08-27|355.0|0|355.0|0|2.0|0|0.0|100
0|2021-08-28|355.0|0|358.0|0|2.0|0|0.0|100
0|2021-08-29|358.0|0|358.0|0|2.0|0|0.0|100
0|2021-08-30|358.0|0|358.0|0|3.0|0|0.0|100
0|2021-08-31|358.0|0|358.0|0|3.0|0|0.0|100
0|2021-09-01|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-02|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-03|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-04|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-05|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-06|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-07|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-08|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-09|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-10|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-11|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-12|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-13|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-14|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-15|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-16|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-17|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-18|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-19|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-20|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-21|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-22|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-23|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-24|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-25|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-26|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-27|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-28|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-29|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-09-30|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-10-01|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-10-02|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-10-03|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-10-04|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-10-05|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-10-06|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-10-07|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-10-08|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-10-09|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-10-10|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-10-11|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-10-12|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-10-13|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-10-14|358.0|0|0.0|100|3.0|0|0.0|100
0|2021-10-15|358.0|0|0.0|100|3.0|0|0.0|100
