|dates|Lee_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|Lee_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|Lee_NorthCarolina_UnitedStates.NYT_ConfirmedCases.data|Lee_NorthCarolina_UnitedStates.NYT_ConfirmedCases.missing|Lee_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|Lee_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|Lee_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|Lee_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-01-29|4789.0|0|4789.0|0|56.0|0|0.0|100
0|2021-01-30|4789.0|0|4789.0|0|56.0|0|0.0|100
0|2021-01-31|4838.0|0|4838.0|0|56.0|0|0.0|100
0|2021-02-01|4859.0|0|4859.0|0|56.0|0|0.0|100
0|2021-02-02|4859.0|0|4869.0|0|57.0|0|0.0|100
0|2021-02-03|4954.0|0|4954.0|0|58.0|0|0.0|100
0|2021-02-04|4954.0|0|4989.0|0|58.0|0|0.0|100
0|2021-02-05|5009.0|0|5009.0|0|65.0|0|0.0|100
0|2021-02-06|5034.0|0|5034.0|0|65.0|0|0.0|100
0|2021-02-07|5034.0|0|5069.0|0|65.0|0|0.0|100
0|2021-02-08|5034.0|0|5075.0|0|65.0|0|0.0|100
0|2021-02-09|5034.0|0|5091.0|0|65.0|0|0.0|100
0|2021-02-10|5034.0|0|5105.0|0|65.0|0|0.0|100
0|2021-02-11|5128.0|0|5128.0|0|65.0|0|0.0|100
0|2021-02-12|5144.0|0|5144.0|0|65.0|0|0.0|100
0|2021-02-13|5179.0|0|5179.0|0|65.0|0|0.0|100
0|2021-02-14|5179.0|0|5222.0|0|65.0|0|0.0|100
0|2021-02-15|5228.0|0|5228.0|0|65.0|0|0.0|100
0|2021-02-16|5259.0|0|5259.0|0|65.0|0|0.0|100
0|2021-02-17|5276.0|0|5276.0|0|65.0|0|0.0|100
0|2021-02-18|5276.0|0|5291.0|0|65.0|0|0.0|100
0|2021-02-19|5305.0|0|5305.0|0|65.0|0|0.0|100
0|2021-02-20|5324.0|0|5324.0|0|66.0|0|0.0|100
0|2021-02-21|5337.0|0|5337.0|0|66.0|0|0.0|100
0|2021-02-22|5350.0|0|5350.0|0|66.0|0|0.0|100
0|2021-02-23|5357.0|0|5357.0|0|66.0|0|0.0|100
0|2021-02-24|5408.0|0|5408.0|0|66.0|0|0.0|100
0|2021-02-25|5429.0|0|5429.0|0|66.0|0|0.0|100
0|2021-02-26|5429.0|0|5444.0|0|66.0|0|0.0|100
0|2021-02-27|5429.0|0|5456.0|0|66.0|0|0.0|100
0|2021-02-28|5456.0|0|5456.0|0|66.0|0|0.0|100
0|2021-03-01|5477.0|0|5477.0|0|72.0|0|0.0|100
0|2021-03-02|5478.0|0|5478.0|0|72.0|0|0.0|100
0|2021-03-03|5480.0|0|5480.0|0|72.0|0|0.0|100
0|2021-03-04|5480.0|0|5489.0|0|72.0|0|0.0|100
0|2021-03-05|5497.0|0|5497.0|0|72.0|0|0.0|100
0|2021-03-06|5497.0|0|5506.0|0|72.0|0|0.0|100
0|2021-03-07|5506.0|0|5506.0|0|72.0|0|0.0|100
0|2021-03-08|5512.0|0|5512.0|0|73.0|0|0.0|100
0|2021-03-09|5512.0|0|5512.0|0|73.0|0|0.0|100
0|2021-03-10|5516.0|0|5516.0|0|73.0|0|0.0|100
0|2021-03-11|5530.0|0|5530.0|0|73.0|0|0.0|100
0|2021-03-12|5534.0|0|5534.0|0|73.0|0|0.0|100
0|2021-03-13|5541.0|0|5541.0|0|73.0|0|0.0|100
0|2021-03-14|5541.0|0|5541.0|0|73.0|0|0.0|100
0|2021-03-15|5541.0|0|5552.0|0|73.0|0|0.0|100
0|2021-03-16|5554.0|0|5554.0|0|73.0|0|0.0|100
0|2021-03-17|5564.0|0|5564.0|0|73.0|0|0.0|100
0|2021-03-18|5570.0|0|5570.0|0|73.0|0|0.0|100
0|2021-03-19|5570.0|0|5580.0|0|73.0|0|0.0|100
0|2021-03-20|5592.0|0|5592.0|0|73.0|0|0.0|100
0|2021-03-21|5592.0|0|5592.0|0|73.0|0|0.0|100
0|2021-03-22|5597.0|0|5597.0|0|73.0|0|0.0|100
0|2021-03-23|5597.0|0|5602.0|0|73.0|0|0.0|100
0|2021-03-24|5611.0|0|5611.0|0|73.0|0|0.0|100
0|2021-03-25|5621.0|0|5621.0|0|73.0|0|0.0|100
0|2021-03-26|5629.0|0|5629.0|0|73.0|0|0.0|100
0|2021-03-27|5629.0|0|5629.0|0|73.0|0|0.0|100
0|2021-03-28|5629.0|0|5629.0|0|73.0|0|0.0|100
0|2021-03-29|5664.0|0|5664.0|0|73.0|0|0.0|100
0|2021-03-30|5673.0|0|5673.0|0|73.0|0|0.0|100
0|2021-03-31|5673.0|0|5687.0|0|74.0|0|0.0|100
0|2021-04-01|5673.0|0|5693.0|0|74.0|0|0.0|100
0|2021-04-02|5693.0|0|5693.0|0|74.0|0|0.0|100
0|2021-04-03|5693.0|0|5693.0|0|74.0|0|0.0|100
0|2021-04-04|5693.0|0|5693.0|0|74.0|0|0.0|100
0|2021-04-05|5726.0|0|5726.0|0|75.0|0|0.0|100
0|2021-04-06|5726.0|0|5726.0|0|75.0|0|0.0|100
0|2021-04-07|5729.0|0|5729.0|0|75.0|0|0.0|100
0|2021-04-08|5737.0|0|5737.0|0|75.0|0|0.0|100
0|2021-04-09|5747.0|0|5747.0|0|75.0|0|0.0|100
0|2021-04-10|5747.0|0|5747.0|0|75.0|0|0.0|100
0|2021-04-11|5747.0|0|5747.0|0|75.0|0|0.0|100
0|2021-04-12|5766.0|0|5766.0|0|75.0|0|0.0|100
0|2021-04-13|5768.0|0|5768.0|0|75.0|0|0.0|100
0|2021-04-14|5770.0|0|5770.0|0|76.0|0|0.0|100
0|2021-04-15|5776.0|0|5776.0|0|76.0|0|0.0|100
0|2021-04-16|5780.0|0|5780.0|0|76.0|0|0.0|100
0|2021-04-17|5780.0|0|5780.0|0|76.0|0|0.0|100
0|2021-04-18|5780.0|0|5780.0|0|76.0|0|0.0|100
0|2021-04-19|5808.0|0|5808.0|0|76.0|0|0.0|100
0|2021-04-20|5808.0|0|5809.0|0|76.0|0|0.0|100
0|2021-04-21|5818.0|0|5818.0|0|76.0|0|0.0|100
0|2021-04-22|5818.0|0|5827.0|0|76.0|0|0.0|100
0|2021-04-23|5834.0|0|5834.0|0|76.0|0|0.0|100
0|2021-04-24|5834.0|0|5834.0|0|76.0|0|0.0|100
0|2021-04-25|5834.0|0|5834.0|0|76.0|0|0.0|100
0|2021-04-26|5877.0|0|5877.0|0|76.0|0|0.0|100
0|2021-04-27|5883.0|0|5883.0|0|76.0|0|0.0|100
0|2021-04-28|5889.0|0|5889.0|0|76.0|0|0.0|100
0|2021-04-29|5900.0|0|5900.0|0|76.0|0|0.0|100
0|2021-04-30|5905.0|0|5905.0|0|76.0|0|0.0|100
0|2021-05-01|5905.0|0|5905.0|0|76.0|0|0.0|100
0|2021-05-02|5905.0|0|5905.0|0|76.0|0|0.0|100
0|2021-05-03|5924.0|0|5924.0|0|76.0|0|0.0|100
0|2021-05-04|5938.0|0|5938.0|0|76.0|0|0.0|100
0|2021-05-05|5950.0|0|5950.0|0|77.0|0|0.0|100
0|2021-05-06|5951.0|0|5951.0|0|77.0|0|0.0|100
0|2021-05-07|5960.0|0|5960.0|0|77.0|0|0.0|100
0|2021-05-08|5960.0|0|5960.0|0|77.0|0|0.0|100
0|2021-05-09|5960.0|0|5960.0|0|77.0|0|0.0|100
0|2021-05-10|5990.0|0|5990.0|0|77.0|0|0.0|100
0|2021-05-11|5994.0|0|5994.0|0|78.0|0|0.0|100
0|2021-05-12|6001.0|0|6001.0|0|78.0|0|0.0|100
0|2021-05-13|6005.0|0|6005.0|0|78.0|0|0.0|100
0|2021-05-14|6010.0|0|6010.0|0|78.0|0|0.0|100
0|2021-05-15|6010.0|0|6010.0|0|78.0|0|0.0|100
0|2021-05-16|6010.0|0|6010.0|0|78.0|0|0.0|100
0|2021-05-17|6026.0|0|6026.0|0|78.0|0|0.0|100
0|2021-05-18|6029.0|0|6029.0|0|78.0|0|0.0|100
0|2021-05-19|6032.0|0|6032.0|0|79.0|0|0.0|100
0|2021-05-20|6040.0|0|6040.0|0|79.0|0|0.0|100
0|2021-05-21|6046.0|0|6046.0|0|79.0|0|0.0|100
0|2021-05-22|6046.0|0|6046.0|0|79.0|0|0.0|100
0|2021-05-23|6046.0|0|6046.0|0|79.0|0|0.0|100
0|2021-05-24|6056.0|0|6056.0|0|79.0|0|0.0|100
0|2021-05-25|6057.0|0|6057.0|0|79.0|0|0.0|100
0|2021-05-26|6061.0|0|6061.0|0|79.0|0|0.0|100
0|2021-05-27|6073.0|0|6073.0|0|79.0|0|0.0|100
0|2021-05-28|6085.0|0|6085.0|0|79.0|0|0.0|100
0|2021-05-29|6085.0|0|6085.0|0|79.0|0|0.0|100
0|2021-05-30|6085.0|0|6085.0|0|79.0|0|0.0|100
0|2021-05-31|6085.0|0|6085.0|0|79.0|0|0.0|100
0|2021-06-01|6104.0|0|6104.0|0|80.0|0|0.0|100
0|2021-06-02|6104.0|0|6104.0|0|80.0|0|0.0|100
0|2021-06-03|6106.0|0|6106.0|0|80.0|0|0.0|100
0|2021-06-04|6109.0|0|6109.0|0|81.0|0|0.0|100
0|2021-06-05|6109.0|0|6109.0|0|81.0|0|0.0|100
0|2021-06-06|6109.0|0|6109.0|0|81.0|0|0.0|100
0|2021-06-07|6117.0|0|6117.0|0|81.0|0|0.0|100
0|2021-06-08|6119.0|0|6119.0|0|81.0|0|0.0|100
0|2021-06-09|6124.0|0|6124.0|0|81.0|0|0.0|100
0|2021-06-10|6128.0|0|6128.0|0|81.0|0|0.0|100
0|2021-06-11|6127.0|0|6127.0|0|81.0|0|0.0|100
0|2021-06-12|6127.0|0|6127.0|0|81.0|0|0.0|100
0|2021-06-13|6127.0|0|6127.0|0|81.0|0|0.0|100
0|2021-06-14|6130.0|0|6130.0|0|81.0|0|0.0|100
0|2021-06-15|6130.0|0|6130.0|0|81.0|0|0.0|100
0|2021-06-16|6130.0|0|6133.0|0|81.0|0|0.0|100
0|2021-06-17|6135.0|0|6135.0|0|81.0|0|0.0|100
0|2021-06-18|6132.0|0|6132.0|0|83.0|0|0.0|100
0|2021-06-19|6132.0|0|6132.0|0|83.0|0|0.0|100
0|2021-06-20|6132.0|0|6132.0|0|83.0|0|0.0|100
0|2021-06-21|6137.0|0|6137.0|0|83.0|0|0.0|100
0|2021-06-22|6139.0|0|6139.0|0|83.0|0|0.0|100
0|2021-06-23|6143.0|0|6143.0|0|83.0|0|0.0|100
0|2021-06-24|6144.0|0|6144.0|0|83.0|0|0.0|100
0|2021-06-25|6144.0|0|6145.0|0|83.0|0|0.0|100
0|2021-06-26|6145.0|0|6145.0|0|83.0|0|0.0|100
0|2021-06-27|6145.0|0|6145.0|0|83.0|0|0.0|100
0|2021-06-28|6151.0|0|6151.0|0|83.0|0|0.0|100
0|2021-06-29|6152.0|0|6152.0|0|82.0|0|0.0|100
0|2021-06-30|6154.0|0|6154.0|0|82.0|0|0.0|100
0|2021-07-01|6155.0|0|6155.0|0|82.0|0|0.0|100
0|2021-07-02|6154.0|0|6154.0|0|82.0|0|0.0|100
0|2021-07-03|6154.0|0|6154.0|0|82.0|0|0.0|100
0|2021-07-04|6154.0|0|6154.0|0|82.0|0|0.0|100
0|2021-07-05|6154.0|0|6154.0|0|82.0|0|0.0|100
0|2021-07-06|6172.0|0|6172.0|0|82.0|0|0.0|100
0|2021-07-07|6171.0|0|6171.0|0|82.0|0|0.0|100
0|2021-07-08|6178.0|0|6178.0|0|82.0|0|0.0|100
0|2021-07-09|6180.0|0|6180.0|0|82.0|0|0.0|100
0|2021-07-10|6180.0|0|6180.0|0|82.0|0|0.0|100
0|2021-07-11|6180.0|0|6180.0|0|82.0|0|0.0|100
0|2021-07-12|6193.0|0|6193.0|0|83.0|0|0.0|100
0|2021-07-13|6197.0|0|6197.0|0|83.0|0|0.0|100
0|2021-07-14|6198.0|0|6198.0|0|83.0|0|0.0|100
0|2021-07-15|6205.0|0|6205.0|0|83.0|0|0.0|100
0|2021-07-16|6214.0|0|6214.0|0|83.0|0|0.0|100
0|2021-07-17|6214.0|0|6214.0|0|83.0|0|0.0|100
0|2021-07-18|6214.0|0|6214.0|0|83.0|0|0.0|100
0|2021-07-19|6238.0|0|6238.0|0|83.0|0|0.0|100
0|2021-07-20|6245.0|0|6245.0|0|83.0|0|0.0|100
0|2021-07-21|6254.0|0|6254.0|0|83.0|0|0.0|100
0|2021-07-22|6269.0|0|6269.0|0|83.0|0|0.0|100
0|2021-07-23|6279.0|0|6279.0|0|83.0|0|0.0|100
0|2021-07-24|6279.0|0|6279.0|0|83.0|0|0.0|100
0|2021-07-25|6279.0|0|6279.0|0|83.0|0|0.0|100
0|2021-07-26|6322.0|0|6322.0|0|83.0|0|0.0|100
0|2021-07-27|6336.0|0|6336.0|0|83.0|0|0.0|100
0|2021-07-28|6352.0|0|6352.0|0|83.0|0|0.0|100
0|2021-07-29|6383.0|0|6383.0|0|83.0|0|0.0|100
0|2021-07-30|6414.0|0|6414.0|0|83.0|0|0.0|100
0|2021-07-31|6414.0|0|6414.0|0|83.0|0|0.0|100
0|2021-08-01|6414.0|0|6414.0|0|83.0|0|0.0|100
0|2021-08-02|6487.0|0|6487.0|0|83.0|0|0.0|100
0|2021-08-03|6501.0|0|6501.0|0|83.0|0|0.0|100
0|2021-08-04|6529.0|0|6529.0|0|83.0|0|0.0|100
0|2021-08-05|6568.0|0|6568.0|0|83.0|0|0.0|100
0|2021-08-06|6617.0|0|6617.0|0|83.0|0|0.0|100
0|2021-08-07|6617.0|0|6617.0|0|83.0|0|0.0|100
0|2021-08-08|6617.0|0|6617.0|0|83.0|0|0.0|100
0|2021-08-09|6756.0|0|6756.0|0|83.0|0|0.0|100
0|2021-08-10|6783.0|0|6783.0|0|83.0|0|0.0|100
0|2021-08-11|6812.0|0|6812.0|0|83.0|0|0.0|100
0|2021-08-12|6836.0|0|6836.0|0|83.0|0|0.0|100
0|2021-08-13|6894.0|0|6894.0|0|84.0|0|0.0|100
0|2021-08-14|6894.0|0|6894.0|0|84.0|0|0.0|100
0|2021-08-15|6894.0|0|6894.0|0|84.0|0|0.0|100
0|2021-08-16|7023.0|0|7023.0|0|85.0|0|0.0|100
0|2021-08-17|7064.0|0|7064.0|0|85.0|0|0.0|100
0|2021-08-18|7084.0|0|7084.0|0|87.0|0|0.0|100
0|2021-08-19|7138.0|0|7138.0|0|87.0|0|0.0|100
0|2021-08-20|7172.0|0|7172.0|0|87.0|0|0.0|100
0|2021-08-21|7172.0|0|7172.0|0|87.0|0|0.0|100
0|2021-08-22|7172.0|0|7172.0|0|87.0|0|0.0|100
0|2021-08-23|7299.0|0|7299.0|0|87.0|0|0.0|100
0|2021-08-24|7344.0|0|7344.0|0|87.0|0|0.0|100
0|2021-08-25|7395.0|0|7395.0|0|88.0|0|0.0|100
0|2021-08-26|7467.0|0|7467.0|0|88.0|0|0.0|100
0|2021-08-27|7512.0|0|7512.0|0|89.0|0|0.0|100
0|2021-08-28|7512.0|0|7512.0|0|89.0|0|0.0|100
0|2021-08-29|7512.0|0|7512.0|0|89.0|0|0.0|100
0|2021-08-30|7637.0|0|7637.0|0|89.0|0|0.0|100
0|2021-08-31|7692.0|0|7692.0|0|89.0|0|0.0|100
0|2021-09-01|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-02|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-03|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-04|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-05|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-06|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-07|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-08|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-09|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-10|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-11|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-12|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-13|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-14|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-15|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-16|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-17|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-18|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-19|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-20|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-21|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-22|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-23|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-24|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-25|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-26|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-27|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-28|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-29|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-09-30|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-10-01|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-10-02|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-10-03|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-10-04|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-10-05|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-10-06|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-10-07|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-10-08|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-10-09|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-10-10|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-10-11|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-10-12|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-10-13|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-10-14|7692.0|0|0.0|100|89.0|0|0.0|100
0|2021-10-15|7692.0|0|0.0|100|89.0|0|0.0|100
