|dates|Jefferson_Colorado_UnitedStates.JHU_ConfirmedCases.data|Jefferson_Colorado_UnitedStates.JHU_ConfirmedCases.missing|Jefferson_Colorado_UnitedStates.NYT_ConfirmedCases.data|Jefferson_Colorado_UnitedStates.NYT_ConfirmedCases.missing|Jefferson_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|Jefferson_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|Jefferson_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|Jefferson_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-01-25|33877.0|0|33760.0|0|676.0|0|0.0|100
0|2021-01-26|33960.0|0|33960.0|0|679.0|0|0.0|100
0|2021-01-27|34087.0|0|34087.0|0|679.0|0|0.0|100
0|2021-01-28|34087.0|0|34228.0|0|680.0|0|0.0|100
0|2021-01-29|34364.0|0|34364.0|0|683.0|0|0.0|100
0|2021-01-30|34509.0|0|34364.0|0|683.0|0|0.0|100
0|2021-01-31|34593.0|0|34364.0|0|683.0|0|0.0|100
0|2021-02-01|34593.0|0|34665.0|0|683.0|0|0.0|100
0|2021-02-02|34737.0|0|34737.0|0|684.0|0|0.0|100
0|2021-02-03|34827.0|0|34827.0|0|682.0|0|0.0|100
0|2021-02-04|34966.0|0|34966.0|0|684.0|0|0.0|100
0|2021-02-05|35072.0|0|35072.0|0|691.0|0|0.0|100
0|2021-02-06|35181.0|0|35181.0|0|691.0|0|0.0|100
0|2021-02-07|35181.0|0|35284.0|0|690.0|0|0.0|100
0|2021-02-08|35360.0|0|35360.0|0|690.0|0|0.0|100
0|2021-02-09|35433.0|0|35433.0|0|689.0|0|0.0|100
0|2021-02-10|35433.0|0|35480.0|0|691.0|0|0.0|100
0|2021-02-11|35660.0|0|35660.0|0|691.0|0|0.0|100
0|2021-02-12|35660.0|0|35803.0|0|691.0|0|0.0|100
0|2021-02-13|35913.0|0|35913.0|0|695.0|0|0.0|100
0|2021-02-14|36010.0|0|36010.0|0|698.0|0|0.0|100
0|2021-02-15|36057.0|0|36057.0|0|698.0|0|0.0|100
0|2021-02-16|36104.0|0|36104.0|0|698.0|0|0.0|100
0|2021-02-17|36182.0|0|36182.0|0|702.0|0|0.0|100
0|2021-02-18|36182.0|0|36263.0|0|702.0|0|0.0|100
0|2021-02-19|36348.0|0|36348.0|0|702.0|0|0.0|100
0|2021-02-20|36348.0|0|36435.0|0|705.0|0|0.0|100
0|2021-02-21|36523.0|0|36523.0|0|706.0|0|0.0|100
0|2021-02-22|36588.0|0|36588.0|0|706.0|0|0.0|100
0|2021-02-23|36660.0|0|36660.0|0|711.0|0|0.0|100
0|2021-02-24|36660.0|0|36750.0|0|711.0|0|0.0|100
0|2021-02-25|36851.0|0|36851.0|0|715.0|0|0.0|100
0|2021-02-26|37003.0|0|36851.0|0|720.0|0|0.0|100
0|2021-02-27|37111.0|0|37111.0|0|720.0|0|0.0|100
0|2021-02-28|37202.0|0|37202.0|0|720.0|0|0.0|100
0|2021-03-01|37202.0|0|37323.0|0|720.0|0|0.0|100
0|2021-03-02|37380.0|0|37380.0|0|720.0|0|0.0|100
0|2021-03-03|37452.0|0|37452.0|0|727.0|0|0.0|100
0|2021-03-04|37583.0|0|37583.0|0|727.0|0|0.0|100
0|2021-03-05|37809.0|0|37809.0|0|729.0|0|0.0|100
0|2021-03-06|37809.0|0|37933.0|0|728.0|0|0.0|100
0|2021-03-07|37809.0|0|37933.0|0|728.0|0|0.0|100
0|2021-03-08|38093.0|0|38093.0|0|728.0|0|0.0|100
0|2021-03-09|38165.0|0|38165.0|0|731.0|0|0.0|100
0|2021-03-10|38265.0|0|38265.0|0|730.0|0|0.0|100
0|2021-03-11|38359.0|0|38359.0|0|730.0|0|0.0|100
0|2021-03-12|38482.0|0|38482.0|0|730.0|0|0.0|100
0|2021-03-13|38482.0|0|38602.0|0|730.0|0|0.0|100
0|2021-03-14|38724.0|0|38724.0|0|730.0|0|0.0|100
0|2021-03-15|38724.0|0|38761.0|0|730.0|0|0.0|100
0|2021-03-16|38778.0|0|38778.0|0|732.0|0|0.0|100
0|2021-03-17|38837.0|0|38837.0|0|733.0|0|0.0|100
0|2021-03-18|38966.0|0|38966.0|0|731.0|0|0.0|100
0|2021-03-19|39152.0|0|39152.0|0|730.0|0|0.0|100
0|2021-03-20|39306.0|0|39306.0|0|729.0|0|0.0|100
0|2021-03-21|39384.0|0|39384.0|0|729.0|0|0.0|100
0|2021-03-22|39417.0|0|39417.0|0|725.0|0|0.0|100
0|2021-03-23|39560.0|0|39560.0|0|729.0|0|0.0|100
0|2021-03-24|39560.0|0|39665.0|0|730.0|0|0.0|100
0|2021-03-25|39806.0|0|39806.0|0|731.0|0|0.0|100
0|2021-03-26|39925.0|0|39925.0|0|731.0|0|0.0|100
0|2021-03-27|39925.0|0|40037.0|0|731.0|0|0.0|100
0|2021-03-28|40108.0|0|40108.0|0|731.0|0|0.0|100
0|2021-03-29|40162.0|0|40162.0|0|731.0|0|0.0|100
0|2021-03-30|40260.0|0|40260.0|0|733.0|0|0.0|100
0|2021-03-31|40260.0|0|40391.0|0|733.0|0|0.0|100
0|2021-04-01|40260.0|0|40529.0|0|733.0|0|0.0|100
0|2021-04-02|40674.0|0|40674.0|0|733.0|0|0.0|100
0|2021-04-03|40823.0|0|40823.0|0|733.0|0|0.0|100
0|2021-04-04|40951.0|0|40951.0|0|733.0|0|0.0|100
0|2021-04-05|41024.0|0|41024.0|0|733.0|0|0.0|100
0|2021-04-06|41129.0|0|41129.0|0|733.0|0|0.0|100
0|2021-04-07|41296.0|0|41129.0|0|733.0|0|0.0|100
0|2021-04-08|41488.0|0|41488.0|0|733.0|0|0.0|100
0|2021-04-09|41687.0|0|41687.0|0|733.0|0|0.0|100
0|2021-04-10|41807.0|0|41807.0|0|734.0|0|0.0|100
0|2021-04-11|41917.0|0|41917.0|0|735.0|0|0.0|100
0|2021-04-12|41987.0|0|41987.0|0|735.0|0|0.0|100
0|2021-04-13|42136.0|0|42136.0|0|735.0|0|0.0|100
0|2021-04-14|42314.0|0|42314.0|0|739.0|0|0.0|100
0|2021-04-15|42496.0|0|42496.0|0|739.0|0|0.0|100
0|2021-04-16|42738.0|0|42738.0|0|739.0|0|0.0|100
0|2021-04-17|42881.0|0|42881.0|0|739.0|0|0.0|100
0|2021-04-18|43044.0|0|43044.0|0|739.0|0|0.0|100
0|2021-04-19|43107.0|0|43107.0|0|740.0|0|0.0|100
0|2021-04-20|43304.0|0|43304.0|0|743.0|0|0.0|100
0|2021-04-21|43431.0|0|43431.0|0|743.0|0|0.0|100
0|2021-04-22|43651.0|0|43651.0|0|745.0|0|0.0|100
0|2021-04-23|43818.0|0|43818.0|0|745.0|0|0.0|100
0|2021-04-24|44019.0|0|44019.0|0|745.0|0|0.0|100
0|2021-04-25|44215.0|0|44215.0|0|747.0|0|0.0|100
0|2021-04-26|44314.0|0|44215.0|0|747.0|0|0.0|100
0|2021-04-27|44558.0|0|44558.0|0|748.0|0|0.0|100
0|2021-04-28|44644.0|0|44644.0|0|748.0|0|0.0|100
0|2021-04-29|44888.0|0|44888.0|0|747.0|0|0.0|100
0|2021-04-30|45079.0|0|45079.0|0|750.0|0|0.0|100
0|2021-05-01|45266.0|0|45266.0|0|750.0|0|0.0|100
0|2021-05-02|45356.0|0|45356.0|0|750.0|0|0.0|100
0|2021-05-03|45453.0|0|45453.0|0|751.0|0|0.0|100
0|2021-05-04|45620.0|0|45620.0|0|754.0|0|0.0|100
0|2021-05-05|45755.0|0|45755.0|0|754.0|0|0.0|100
0|2021-05-06|45887.0|0|45887.0|0|757.0|0|0.0|100
0|2021-05-07|46003.0|0|46003.0|0|759.0|0|0.0|100
0|2021-05-08|46003.0|0|46181.0|0|760.0|0|0.0|100
0|2021-05-09|46262.0|0|46262.0|0|760.0|0|0.0|100
0|2021-05-10|46262.0|0|46336.0|0|760.0|0|0.0|100
0|2021-05-11|46500.0|0|46500.0|0|760.0|0|0.0|100
0|2021-05-12|46622.0|0|46622.0|0|760.0|0|0.0|100
0|2021-05-13|46794.0|0|46794.0|0|764.0|0|0.0|100
0|2021-05-14|46989.0|0|46989.0|0|768.0|0|0.0|100
0|2021-05-15|47073.0|0|47073.0|0|769.0|0|0.0|100
0|2021-05-16|47148.0|0|47148.0|0|771.0|0|0.0|100
0|2021-05-17|47193.0|0|47193.0|0|771.0|0|0.0|100
0|2021-05-18|47193.0|0|47258.0|0|773.0|0|0.0|100
0|2021-05-19|47352.0|0|47352.0|0|774.0|0|0.0|100
0|2021-05-20|47427.0|0|47427.0|0|775.0|0|0.0|100
0|2021-05-21|47504.0|0|47504.0|0|777.0|0|0.0|100
0|2021-05-22|47571.0|0|47571.0|0|777.0|0|0.0|100
0|2021-05-23|47614.0|0|47614.0|0|778.0|0|0.0|100
0|2021-05-24|47649.0|0|47649.0|0|778.0|0|0.0|100
0|2021-05-25|47717.0|0|47717.0|0|778.0|0|0.0|100
0|2021-05-26|47745.0|0|47745.0|0|783.0|0|0.0|100
0|2021-05-27|47802.0|0|47802.0|0|786.0|0|0.0|100
0|2021-05-28|47862.0|0|47862.0|0|786.0|0|0.0|100
0|2021-05-29|47914.0|0|47914.0|0|787.0|0|0.0|100
0|2021-05-30|47914.0|0|47943.0|0|787.0|0|0.0|100
0|2021-05-31|47963.0|0|47963.0|0|787.0|0|0.0|100
0|2021-06-01|47981.0|0|47981.0|0|788.0|0|0.0|100
0|2021-06-02|48028.0|0|48028.0|0|790.0|0|0.0|100
0|2021-06-03|48071.0|0|48071.0|0|790.0|0|0.0|100
0|2021-06-04|48125.0|0|48125.0|0|790.0|0|0.0|100
0|2021-06-05|48190.0|0|48190.0|0|790.0|0|0.0|100
0|2021-06-06|48209.0|0|48209.0|0|790.0|0|0.0|100
0|2021-06-07|48216.0|0|48216.0|0|790.0|0|0.0|100
0|2021-06-08|48259.0|0|48259.0|0|790.0|0|0.0|100
0|2021-06-09|48303.0|0|48303.0|0|791.0|0|0.0|100
0|2021-06-10|48351.0|0|48351.0|0|792.0|0|0.0|100
0|2021-06-11|48410.0|0|48410.0|0|792.0|0|0.0|100
0|2021-06-12|48452.0|0|48452.0|0|793.0|0|0.0|100
0|2021-06-13|48497.0|0|48497.0|0|793.0|0|0.0|100
0|2021-06-14|48510.0|0|48510.0|0|793.0|0|0.0|100
0|2021-06-15|48520.0|0|48520.0|0|793.0|0|0.0|100
0|2021-06-16|48520.0|0|48546.0|0|793.0|0|0.0|100
0|2021-06-17|48589.0|0|48589.0|0|793.0|0|0.0|100
0|2021-06-18|48615.0|0|48615.0|0|795.0|0|0.0|100
0|2021-06-19|48650.0|0|48650.0|0|795.0|0|0.0|100
0|2021-06-20|48666.0|0|48666.0|0|795.0|0|0.0|100
0|2021-06-21|48678.0|0|48678.0|0|796.0|0|0.0|100
0|2021-06-22|48698.0|0|48698.0|0|797.0|0|0.0|100
0|2021-06-23|48711.0|0|48711.0|0|797.0|0|0.0|100
0|2021-06-24|48711.0|0|48744.0|0|797.0|0|0.0|100
0|2021-06-25|48779.0|0|48779.0|0|800.0|0|0.0|100
0|2021-06-26|48833.0|0|48833.0|0|800.0|0|0.0|100
0|2021-06-27|48850.0|0|48850.0|0|802.0|0|0.0|100
0|2021-06-28|48867.0|0|48867.0|0|801.0|0|0.0|100
0|2021-06-29|48892.0|0|48892.0|0|803.0|0|0.0|100
0|2021-06-30|48913.0|0|48913.0|0|804.0|0|0.0|100
0|2021-07-01|48950.0|0|48950.0|0|804.0|0|0.0|100
0|2021-07-02|48976.0|0|48976.0|0|806.0|0|0.0|100
0|2021-07-03|48997.0|0|48997.0|0|807.0|0|0.0|100
0|2021-07-04|48997.0|0|49008.0|0|806.0|0|0.0|100
0|2021-07-05|49017.0|0|49017.0|0|806.0|0|0.0|100
0|2021-07-06|49017.0|0|49023.0|0|806.0|0|0.0|100
0|2021-07-07|49055.0|0|49055.0|0|806.0|0|0.0|100
0|2021-07-08|49081.0|0|49081.0|0|806.0|0|0.0|100
0|2021-07-09|49174.0|0|49174.0|0|806.0|0|0.0|100
0|2021-07-10|49209.0|0|49209.0|0|805.0|0|0.0|100
0|2021-07-11|49226.0|0|49226.0|0|805.0|0|0.0|100
0|2021-07-12|49246.0|0|49246.0|0|805.0|0|0.0|100
0|2021-07-13|49280.0|0|49280.0|0|807.0|0|0.0|100
0|2021-07-14|49323.0|0|49323.0|0|808.0|0|0.0|100
0|2021-07-15|49361.0|0|49361.0|0|810.0|0|0.0|100
0|2021-07-16|49393.0|0|49393.0|0|810.0|0|0.0|100
0|2021-07-17|49435.0|0|49393.0|0|810.0|0|0.0|100
0|2021-07-18|49454.0|0|49393.0|0|810.0|0|0.0|100
0|2021-07-19|49480.0|0|49480.0|0|810.0|0|0.0|100
0|2021-07-20|49514.0|0|49480.0|0|811.0|0|0.0|100
0|2021-07-21|49557.0|0|49557.0|0|811.0|0|0.0|100
0|2021-07-22|49615.0|0|49615.0|0|811.0|0|0.0|100
0|2021-07-23|49676.0|0|49676.0|0|811.0|0|0.0|100
0|2021-07-24|49676.0|0|49676.0|0|811.0|0|0.0|100
0|2021-07-25|49676.0|0|49676.0|0|811.0|0|0.0|100
0|2021-07-26|49853.0|0|49853.0|0|811.0|0|0.0|100
0|2021-07-27|49958.0|0|49853.0|0|811.0|0|0.0|100
0|2021-07-28|50039.0|0|50039.0|0|813.0|0|0.0|100
0|2021-07-29|50126.0|0|50126.0|0|812.0|0|0.0|100
0|2021-07-30|50205.0|0|50205.0|0|812.0|0|0.0|100
0|2021-07-31|50205.0|0|50205.0|0|812.0|0|0.0|100
0|2021-08-01|50205.0|0|50205.0|0|812.0|0|0.0|100
0|2021-08-02|50381.0|0|50381.0|0|814.0|0|0.0|100
0|2021-08-03|50483.0|0|50483.0|0|814.0|0|0.0|100
0|2021-08-04|50581.0|0|50581.0|0|815.0|0|0.0|100
0|2021-08-05|50690.0|0|50690.0|0|816.0|0|0.0|100
0|2021-08-06|50763.0|0|50763.0|0|816.0|0|0.0|100
0|2021-08-07|50763.0|0|50763.0|0|816.0|0|0.0|100
0|2021-08-08|50763.0|0|50763.0|0|816.0|0|0.0|100
0|2021-08-09|51000.0|0|51000.0|0|816.0|0|0.0|100
0|2021-08-10|51038.0|0|51038.0|0|818.0|0|0.0|100
0|2021-08-11|51098.0|0|51098.0|0|818.0|0|0.0|100
0|2021-08-12|51267.0|0|51267.0|0|819.0|0|0.0|100
0|2021-08-13|51459.0|0|51459.0|0|819.0|0|0.0|100
0|2021-08-14|51459.0|0|51459.0|0|819.0|0|0.0|100
0|2021-08-15|51459.0|0|51459.0|0|819.0|0|0.0|100
0|2021-08-16|51698.0|0|51698.0|0|818.0|0|0.0|100
0|2021-08-17|51767.0|0|51767.0|0|821.0|0|0.0|100
0|2021-08-18|51955.0|0|51955.0|0|822.0|0|0.0|100
0|2021-08-19|52096.0|0|52096.0|0|822.0|0|0.0|100
0|2021-08-20|52230.0|0|52230.0|0|825.0|0|0.0|100
0|2021-08-21|52230.0|0|52230.0|0|825.0|0|0.0|100
0|2021-08-22|52230.0|0|52230.0|0|825.0|0|0.0|100
0|2021-08-23|52599.0|0|52599.0|0|827.0|0|0.0|100
0|2021-08-24|52725.0|0|52725.0|0|828.0|0|0.0|100
0|2021-08-25|52841.0|0|52841.0|0|828.0|0|0.0|100
0|2021-08-26|52962.0|0|52962.0|0|830.0|0|0.0|100
0|2021-08-27|53088.0|0|53088.0|0|833.0|0|0.0|100
0|2021-08-28|53088.0|0|53088.0|0|833.0|0|0.0|100
0|2021-08-29|53088.0|0|53088.0|0|833.0|0|0.0|100
0|2021-08-30|53408.0|0|53408.0|0|832.0|0|0.0|100
0|2021-08-31|53556.0|0|53556.0|0|834.0|0|0.0|100
0|2021-09-01|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-02|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-03|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-04|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-05|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-06|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-07|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-08|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-09|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-10|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-11|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-12|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-13|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-14|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-15|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-16|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-17|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-18|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-19|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-20|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-21|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-22|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-23|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-24|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-25|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-26|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-27|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-28|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-29|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-09-30|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-10-01|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-10-02|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-10-03|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-10-04|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-10-05|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-10-06|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-10-07|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-10-08|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-10-09|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-10-10|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-10-11|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-10-12|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-10-13|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-10-14|53556.0|0|0.0|100|834.0|0|0.0|100
0|2021-10-15|53556.0|0|0.0|100|834.0|0|0.0|100
